contents,date,day,month,related,title,year
商务部网站29日公布消息显示，《关于修改〈外商投资企业设立及变更备案管理暂行办法〉的决定》(《决定》)已经商务部第4次部务会议审议通过，现予公布，自2018年6月30日起施行。《决定》将第五条第一款、第二款修改为“设立外商投资企业，属于本办法规定的备案范围的，全体投资者(或外商投资股份有限公司董事会)指定的代表或共同委托的代理人在向工商和市场监督管理部门办理设立登记时，应一并在线报送外商投资企业设立备案信息。由于并购、吸收合并等方式，非外商投资企业转变为外商投资企业，属于本办法规定的备案范围的，在向工商和市场监督管理部门办理变更登记时，应一并在线报送外商投资企业设立备案信息。”,20180630,30,6,"[]",外商投资企业设立及变更备案管理暂行办法公,2018
全球知名咨询公司贝恩与凯度消费者指数最新发布的报告显示，随着不断壮大的中产阶级消费者群体越来越注重提升健康水平和生活品质，中国快速消费品市场在2017年出现反弹。2017年中国消费品市场总销售额增长率从2016年的3.6%升至2017年的4.3%，这是自该系列报告从2012年开始跟踪中国购物者行为以来，销售额增速首次超过上一年。电商销售保持强劲贝恩公司与凯度消费者指数报告显示，过去六年间，人均可支配家庭收入的复合增长率达到8.2%。“随着中国不断壮大的中产阶级持续升级购买更高端、更健康的产品，我们可以从中国的双速增长轨迹中看到一种清晰的模式。”凯度消费者指数大中华区总经理及本次报告联合作者虞坚表示。“我们的研究表明，在2016年首次提出的双速增长现象依然持续，高速增长品类越来越多，主要驱动力来自高端化浪潮和趋于成熟的中国购物者。”据介绍，贝恩公司与凯度消费者指数跟踪调查中国消费者的真实购物行为，针对中国家庭购买消费的106个快速消费品品类建立了长期观察。报告指出，电商销售继续保持强劲势头是影响中国快速消费品市场的关键趋势之一。中国电商销售去年增速超过28%，如今大约占10%的市场总体销售额，较两年前翻了一番。电商渠道渗透率增长引擎正从高层级向低层级城市转移。一线城市中，电商渠道渗透率为73%，依然排名第一。但低层级城市也在迎头赶上，三线和四线城市的电商渠道渗透率年增速分别达到18%和17%，而五线城市的电商渠道渗透率年增速甚至达到了21%。本土品牌表现抢眼虞坚对中国证券报记者表示，另外一些值得关注的趋势也在影响和渗透着中国快速消费品市场。中国O2O市场持续增长，2017年增速在30%左右，其中O2O送货上门服务(例如送餐和配送服务)的增速高达76%。便利店和杂货店渠道重心继续向在外消费转移，10大快速消费品品类贡献了约85%的销售额。便利店渠道的在外消费增长6.8%，而在家消费仅增长1.9%。大卖场继续流失客流，渠道在2017年销售额因此下降2.5%。本土品牌在2017年实现了7.7%的销售额增长，贡献了中国快速消费品市场98%的增长额，与之相比，外资品牌销售额仅仅增长0.4%。综合来看，外资品牌2017年再度把市场份额拱手让与本土品牌。“这是我们连续第六年观察到本土品牌战胜外资品牌。”贝恩公司全球合伙人、大中华区消费品及零售业务领导及本次报告联合作者布鲁诺(Bruno Lannes)也表示：“这背后有多重原因，但其中一个主要原因是本土企业拥有更快的速度和敏捷的运营模式，这些对于快速变化的中国消费品市场十分关键。”,20180629,29,6,"[""全球合伙""]",贝恩报告显示 去年中国快消品市场迎反弹,2018
据国家发改委官方微博消息，为切实有效防范外债风险和地方政府隐性债务风险，守住不发生系统性风险的底线，近日，国家发展改革委、财政部联合印发了《国家发展改革委财政部关于完善市场约束机制严格防范外债风险和地方债务风险的通知》。为准确理解和全面把握《通知》的有关精神，推动《通知》顺利实施，记者采访了国家发展改革委有关负责人。问：请介绍一下《通知》出台的背景。答：近两年，我们注意到，部分企业尤其是房地产、地方政府融资平台等企业外债发行规模有所增加。这些企业评级情况参差不齐，有的经营收入和利润不高，自身实力有限，但申请备案登记的外债规模偏大，动辄五、六亿美元，甚至高达数十亿美元，申请发债规模与自身实力不相匹配。有的缺乏以项目本身收入偿还贷款的能力。部分企业由于没有外汇收入，抵御汇率波动风险能力较弱。为全面贯彻落实党的十九大和十九届二中、三中全会精神，认真落实中央经济工作会议和全国金融工作会议部署，切实有效防范外债风险和地方政府隐性债务风险，守住不发生系统性风险的底线，国家发展改革委会同财政部对企业特别是地方国有企业的外债风险进行了深入研究，于近期联合印发了《关于完善市场约束机制严格防范外债风险和地方债务风险的通知》，从完善公司治理结构、强化信息披露、加强监管协作等方面，对下一阶段企业发行中长期外债工作进行了部署。问：请介绍企业境外发债管理工作的主要情况及下一步工作思路。答：2015年9月我委发布《关于推进企业发行外债备案登记制管理改革的通知》(“2044号文”)，实施企业外债备案登记制管理改革，为企业境外发债提供了较大便利，受到市场主体的普遍欢迎。2017年，企业境外发债2358亿美元。2018年15月，企业境外发债992亿美元，同比基本持平。目前存在的问题主要包括三个方面：一是境外发债主体结构有待进一步优化，比如地方城投公司评级整体较低，房地产企业境外发债规模增长较快等。二是企业境外发债风险防控需要加强，部分企业自身资信情况一般，外债偿还能力受到关注。三是部门之间外债管理协调配合机制有待完善。为解决上述问题，需要我们不断改进完善企业境外发债备案登记工作。下一步，我们将会同有关部门，按照“控制总量、优化结构、服务实体、审慎推进、防范风险”的外债管理原则，健全本外币全口径外债和资本流动审慎管理框架体系，合理控制外债总量规模，优化外债结构，有效防范外债风险。一是着力优化外债结构，重点支持一批综合经济实力强、国际化经营水平高、风险防控机制健全的大型企业和金融机构赴境外发债，引导资金投向创新发展、绿色发展、新兴产业、高端制造业以及乡村振兴、京津冀协同发展、长江经济带、“一带一路”建设和国际产能合作等重点领域项目，加大对实体经济的支持力度，有力推进供给侧结构性改革和新旧动能转换，推动经济高质量发展。二是尽快制定《企业发行外债登记管理办法》。在总结外债备案登记两年多来实行效果的基础上，进一步听取地方、企业、金融机构、中介机构等方面的意见建议，明确发债企业资质要求和条件标准，完善备案登记申报方式和办理程序，不搞变相行政审批，防止自由裁量，为企业跨境融资提供更多便利。同时，加强外债信息汇总和事中事后监管，明确违规约束措施，规范备案登记管理。三是规范企业举债有关资质要求和资金投向，加强外债风险预警，出台违规行为惩戒措施，完善市场约束机制。同时，引导规范房地产企业境外发债资金投向，房地产企业境外发债主要用于偿还到期债务，避免产生债务违约，限制房地产企业外债资金投资境内外房地产项目、补充运营资金等，并要求企业提交资金用途承诺。四是督促指导市场主体和中介机构主动加强国际资本市场分析研判，合理配置资产负债，优化币种和久期匹配。引导企业使用货币互换、掉期、远期外汇、期权等衍生产品防范汇率风险，降低债务成本，增强偿付能力。五是完善部门间协同监管机制，主动加强与国家外汇局等部门的沟通协调和信息共享，强化监管统筹。问：关于加强外债风险防范，《通知》提出了哪些具体要求？答：一是着力支持综合经济实力强、国际化经营水平高、风险防控机制健全的大型企业赴境外市场化融资。二是要求拟举借外债企业具有完善的公司治理结构、管理决策机制和财务管理制度，实现实体化运营，同时企业要加强外债的“借、用、还”全过程管理。三是鼓励企业外债募集资金重点用于支持创新发展、绿色发展、新兴产业、高端制造业以及“一带一路”建设和国际产能合作等。外债资金支持的募投项目，要建立市场化的投资回报机制，形成持续稳定、合理可行的财务预期收益。四是规范拟举借企业外债信息的披露。在相关文件中，要明确举借债务由发债企业作为独立法人负责偿还。五是引导拟举借外债企业关注外汇市场变化，灵活运用货币互换、利率互换、远期外汇买卖、期权、掉期等金融产品，合理持有外汇头寸，有效防控外债风险。六是加强事中事后监管和对违规发债企业、中介机构等主体及其主要负责人的问责力度，实施跨部门联合惩戒，及时公开通报，并限制相关责任主体新申请或参与外债备案登记工作。问：《通知》下发后还有哪些工作考虑？答：为确保《通知》能够得到有效贯彻执行，国家发展改革委将着力做好三项工作。一是加强宣传引导，督促有关部门、企业及中介机构按照通知要求做好企业境外发债有关工作。二是加强指导监督，着力提高全国发展改革系统的监管能力。三是加强惩戒处罚力度。我委将会同有关部门加强对企业外债发行领域信用体系建设，将外债发行违规主体和相关责任人纳入信用记录，实施联合惩戒。此外，将对境外发债违规企业及相关中介机构实行“三次警示制度”，根据企业违规次数，分别采取约谈、通报违规行为，以及暂停其外债备案登记或参与发行外债资格等惩戒措施，近期我们已专门发布了新闻稿件对此进行重点解读。,20180627,27,6,"[""房地产"",""微博""]",发改委：完善企业外债备案登记管理 防范外债风险,2018
内蒙古自治区党委书记、自治区协调联络工作领导小组组长李纪恒主持召开中央环境保护督察“回头看”内蒙古协调联络工作领导小组会议。会上强调，要一鼓作气、再接再厉，更加积极主动地支持配合和服务保障中央环保督察组工作，更加有力有效地推动环保整改往细里走、往深里走、往实里走，不断夺取打好污染防治攻坚战新胜利。李纪恒指出，中央环保督察组来我区开展“回头看”，既是对我区生态文明建设的“全面复查”和“再次会诊”，更是对我们加强和改进工作的有力帮助和极大促进。各级各部门要树牢“四个意识”，深入学习贯彻习近平生态文明思想和全国生态环境保护大会精神，把中央环保督察“回头看”整改工作作为重大政治任务、重大民生工程、重大发展问题，以最坚决的态度、最迅速的行动、最有力的措施抓好整改落实。各级领导干部特别是党政一把手要亲力亲为推动整改，深入一线解决问题，以实际行动坚决维护习近平总书记权威和核心地位、坚决维护以习近平同志为核心的党中央权威和集中统一领导。李纪恒强调，要积极配合、全力支持中央环保督察组开展工作，对督察组交办的问题必须快速调查、快速处理、快速反馈，做到问题不查清不放过、整改不到位不放过、责任不落实不放过、群众不满意不放过。要铁面执法、铁腕问责，对信访举报属实的责任人要依法依规查处，对边督边改过程中不负责、不担当、不作为、慢作为、乱作为，对表面整改、假装整改、敷衍整改的要加大追责问责力度，及时通报曝光。李纪恒要求，自治区协调联络工作领导小组各专项工作组要进一步强化组织领导，落实工作责任，密切沟通配合，把各项工作做得更实更好。自治区生态环境部门要切实发挥职能作用，管发展、管生产、管行业的部门也都要履行好生态环境保护职责，协调联动推进整改落实。要举一反三，推动环境问题整治常态化、长效化，健全完善抓源头、治根本、管长远的制度体系和工作机制，不断巩固扩大整改工作成果。,20180628,28,6,"[]",内蒙古自治区党委书记李纪恒强调支持配合中央环保督察组工作,2018
为贯彻落实《广东省降低制造业企业成本支持实体经济发展若干政策措施》(“实体经济十条”)要求，优化营商环境，支持实体经济发展，广东省人民政府在2017年起分三年逐步降低城镇土地使用税适用税额标准，全省税额标准由130元/平方米下调至115元/平方米，其中广州、深圳市由330元/平方米下调至315元/平方米，佛山、东莞、中山、珠海、江门、惠州、肇庆市由2.515元/平方米下调至210元/平方米，粤东西北12市由118元/平方米下调至18元/平方米。工业用地税额标准为上述税额标准的50%左右。近日本报记者从国家税务总局广东省税务局获悉，截止目前，该项政策已累计为全省50万户纳税人(含深圳)减税近40亿元，减税成效显著。广东东电化广晟稀土高新材料有限公司是梅州市的一家中小型高新技术企业，该企业法人代表黑先生最近收到一条短信：“为优化营商环境，支持实体经济发展，落实广东省政府”实体经济十条“政策措施，省政府从2017年起降低了城镇土地使用税税额。广东东电化广晟稀土高新材料有限公司已缴纳了2017年城镇土地使用税8.8万元，相比2016年减税17.6万元，减幅达到67%。”黑先生高兴地表示，政府“实实在在”为企业减负，降低企业用地成本，对中小型企业生产经营帮助很大！一条短信，让企业“明明白白”享受减税。便民服务很赞！这样的企业还有很多，他们都获得了政府助推实体经济发展税收政策红利，感受强烈。位于清远的广东佳纳能源科技有限公司是广东省制造业100强企业，也是中国领先的钴盐及三元前驱体制造商之一。降低城镇土地使用税税额标准后，该公司缴纳的2017年城镇土地使用税较2016年减少66.3万元，减幅达75%；揭阳白云山威灵药业有限公司作为中国最大的口服青霉素制剂生产基地之一，缴纳2017年城镇土地使用税24.8万元，较2016年减少19.9万元，降幅达到45%；河源龙记金属制品有限公司是一家生产设计销售精密型腔模、模具标准件的制造业企业，缴纳2017年城镇土地使用税108万元，较2016年减少72万元，降幅达40%。国家税务总局广东省税务局表示，税务部门将进一步通过微信、网站、办税服务厅、传统媒体等渠道，加强“实体经济十条”税收政策的宣传辅导工作，让纳税人知悉税收优惠政策，会用税收优惠政策。,20180630,30,6,"[""金属制品"",""白云山""]",降低城镇土地使用税适用税额标准 为广东50万户纳税人减税40亿元,2018
记者28日从北京市工商局获悉：6月29日起，北京市在已实现外贸领域“十五证合一”的基础上，再整合市财政局、市人力社保局、市住建委、市城市管理委、市农业局、市旅游委、市新闻出版广电局、市粮食局、市气象局等部门涉及信息采集、记载公示、管理备查类的涉企证照事项，实现“二十四证合一”。此次改革是在本市已实现的“十五证合一”登记制度改革工作机制及技术方案的基础上，继续实行“一网申报、一窗受理”的办理模式。企业通过“e窗通”登记平台办理工商登记时，一并填报需合办的事项信息，工商部门直接核发加载统一社会信用代码的营业执照。被整合证照不再发放，不再要求企业提供关于整合证照事项的额外证明材料。属于工商登记后即完成备案的，工商部门在北京市企业信用信息网公示备案信息。属于工商登记后，备案结果需要主管部门确认的，工商部门在北京市企业信用信息网提供相关部门网站链接，并注明由相关部门公示事项备案情况。,20180629,29,6,"[]",北京市将实现“二十四证合一”,2018
6月30日，赣江新区·经开、临空组团举行2018年夏季产业项目集中开工、签约仪式。此次夏季集中签约项目33个，投资总额约402亿元。产业类项目中电子信息项目8个，新能源汽车及零配件项目5个，医药项目3个，装备制造项目2个，现代服务业项目2个，金融总部及其他项目13个。包括宝能物流航空供应链产业园、移动物联网终端研发生产销售、中国电信云计算中心等项目。（证券时报）6月30日，赣江新区·经开、临空组团举行2018年夏季产业项目集中开工、签约仪式。此次夏季集中签约项目33个，投资总额约402亿元。产业类项目中电子信息项目8个，新能源汽车及零配件项目5个，医药项目3个，装备制造项目2个，现代服务业项目2个，金融总部及其他项目13个。包括宝能物流航空供应链产业园、移动物联网终端研发生产销售、中国电信云计算中心等项目。,20180630,30,6,"[]",赣江新区经开组团33个项目集中开工签约 总投资400多亿元,2018
6月29日，河北省石家庄市人民政府网站发布《石家庄市人民政府办公厅关于进一步推进商业服务业用房去库存的意见》显示，结合石家庄商业办公用房库存较多，消化周期较长的现状，将加大商业用房去库存力度，具体措施包括：降低商服用地供应总量，对调查数据显示商业服务业用房库存较大、消化周期较长的区域，及时根据调查结果确定新建项目中的商业服务业用地比例，按程序调整用地性质。（澎湃新闻）6月29日，河北省石家庄市人民政府网站发布《石家庄市人民政府办公厅关于进一步推进商业服务业用房去库存的意见》显示，结合石家庄商业办公用房库存较多，消化周期较长的现状，将加大商业用房去库存力度，具体措施包括：降低商服用地供应总量，对调查数据显示商业服务业用房库存较大、消化周期较长的区域，及时根据调查结果确定新建项目中的商业服务业用地比例，按程序调整用地性质。文件称，对于调查数据明确商业服务业用房库存较大、消化周期较长的区域，在满足环保、日照、公共设施配套等相关要求的前提下，允许商业服务业设施用地申请调整为居住或其他用地性质，并结合控规动态维护方案合理确定调整比例，调整为居住用地的比例最高不应超过原规划商业服务业设施用地面积的70%。调整后，国土部门相应调整土地出让金。以下是全文石家庄市人民政府办公厅关于进一步推进商业服务业用房去库存的意见长安区、新华区、裕华区、桥西区人民政府，高新区管委会，市政府有关部门：为深入推进“三去一降一补”工作任务的落实，结合我市商业办公用房库存较多，消化周期较长的现状，提出如下工作意见：1、进一步合理安排商服用地供应规模和时序，调控土地供应节奏；以我市房地产市场长期、健康发展为目标，根据城市规划要求和市场需求情况，科学制定年度国有建设用地供应计划，适当降低商服用地供应总量。(牵头单位：市国土局，配合单位：市规划局)2、认真分析商业服务业用房库存情况，掌握存量商业服务业用地、科技研发用地数量和规划可建面积情况；对调查数据显示商业服务业用房库存较大、消化周期较长的区域，及时根据调查结果确定新建项目中的商业服务业用地比例，按程序调整用地性质。(牵头单位：市住建局，配合单位：市规划局、市国土局)3、对于已出让或划拨、已开发的商业服务业设施用地，原则上不再调整为居住用地；对于未出让或划拨、未开发的商业服务业设施用地，如位于新客站、老火车站、北站等区域规划的商业服务业核心区，原则上不再调整为居住用地。对于调查数据明确商业服务业用房库存较大、消化周期较长的区域，在满足环保、日照、公共设施配套等相关要求的前提下，允许商业服务业设施用地申请调整为居住或其他用地性质，并结合控规动态维护方案合理确定调整比例，调整为居住用地的比例最高不应超过原规划商业服务业设施用地面积的70%。调整后，国土部门相应调整土地出让金。(牵头单位：市规划局，配合单位：市国土局)4、已供地的商业办公项目、已开发的商业办公设施，减缓预售许可办理速度，以减少上市量，减小市场库存量；已办理预售许可、不动产登记的，鼓励自持物业进行经营租赁，或发展其他功能。(牵头单位：市审批局，配合单位：市住建局)5、鼓励利用现有的商业办公、工业仓储建筑发展“大众创业”、“互联网+”等国家政策支持的新兴产业及养老康复、文化体育、医疗卫生等产业。对于商业办公类建筑，变更使用功能后仍为民用的建设工程，申报消防设计审核(备案)时，不再重新办理《建设工程规划许可证》；对于工业仓储类建筑，变更使用功能为民用的建设工程，且满足相关环评、安评要求，规划部门出具相关意见后，再行办理消防设计审核(备案)。(牵头单位：市规划局，配合单位：市消防支队)石家庄市人民政府办公厅2018年6月22日,20180629,29,6,"[""房地产""]",石家庄：允许高库存地区商服用地改性为住宅 比例不超过七成,2018
6月28日消息，中国人民银行货币政策委员会2018年第二季度(总第81次)例会昨日在北京召开。会议强调，坚持稳中求进工作总基调，综合运用多种货币政策工具，把握好结构性去杠杆的力度和节奏，促进经济平稳健康发展，稳定市场预期，打好防范化解金融风险攻坚战，守住不发生系统性金融风险的底线。 附：中国人民银行货币政策委员会召开2018年第二季度例会中国人民银行货币政策委员会2018年第二季度(总第81次)例会于6月27日在北京召开。会议分析了国内外经济金融形势。会议认为，当前我国经济基本面良好，经济增长保持韧性，总供求总体平衡，增长动力加快转换。内需对经济的拉动不断上升，外贸依存度显著下降，应对外部冲击的能力增强。稳健中性的货币政策取得了较好成效，结构性去杠杆稳步推进，金融风险防控成效初显，金融对实体经济的支持力度较为稳固。国内经济金融领域的结构调整出现积极变化，但仍存在一些深层次问题和突出矛盾，国际经济金融形势更加错综复杂，面临一些严峻挑战和不确定性。会议指出，要继续密切关注国际国内经济金融走势，加强形势预判和前瞻性预调微调。稳健的货币政策保持中性，要松紧适度，管好货币供给总闸门，保持流动性合理充裕，引导货币信贷及社会融资规模合理增长。继续深化金融体制改革，健全货币政策和宏观审慎政策双支柱调控框架，疏通货币政策传导渠道。按照深化供给侧结构性改革的要求，优化融资结构和信贷结构，提升金融服务实体经济能力。主动有序扩大金融对外开放，增强金融业发展活力和韧性。会议强调，要以习近平新时代中国特色社会主义经济思想为指导，认真贯彻落实党的十九大和政府工作报告精神，继续按照党中央、国务院的决策部署，坚持稳中求进工作总基调，综合运用多种货币政策工具，把握好结构性去杠杆的力度和节奏，促进经济平稳健康发展，稳定市场预期，打好防范化解金融风险攻坚战，守住不发生系统性金融风险的底线。本次会议由中国人民银行行长兼货币政策委员会主席易纲主持，货币政策委员会委员连维良、刘伟(财政部)、陈雨露、刘国强、宁吉喆、郭树清、刘士余、潘功胜、田国立、刘世锦、马骏出席会议。丁学东、刘伟(中国人民大学)因公务请假。中国人民银行上海总部、天津分行、西安分行负责同志列席会议。,20180628,28,6,"[""银行"",""和信贷""]",央行：守住不发生系统性金融风险的底线,2018
香港交易及结算所有限公司(香港交易所)全资附属公司香港联合交易所有限公司(联交所)今天(星期五)刊发(i)有关借壳上市、持续上市准则及其他《上市规则》条文修订的谘询文件，以及(ii)有关上市发行人是否适合持续上市的指引信 (GL9618)。香港交易及结算所有限公司(香港交易所)全资附属公司香港联合交易所有限公司(联交所)今天(星期五)刊发(i)有关借壳上市、持续上市准则及其他《上市规则》条文修订的谘询文件，以及(ii)有关上市发行人是否适合持续上市的指引信 (GL9618)。谘询文件中提出多项修订《上市规则》的建议，旨在解决市场关注的有关借壳上市及「壳股」活动的问题，并就有关建议征询市场意见。这是联交所针对企业的问题行为而持续全面检讨《上市规则》、维持香港市场质素及声誉的其中一项举措。近年，联交所留意到「炒壳」、「造壳」的市场活动有所增加，这是由于市场上有通过「壳股」借壳上市的需求。为维持市场质素，联交所在应用《上市规则》方面已采取更严格的方针，以打击不断演变的「壳股」活动，包括借壳上市、剥离上市发行人业务的公司行动，以及发行人营运业务水平过低等问题，并因应以上问题刊发指引文件。香港交易所上市部主管戴林瀚表示：「联交所正三管齐下打击壳股活动。首先是更严格地审批上市申请人是否适合上市，杜绝申请人透过首次公开招股「造壳」；第二是提高上市发行人适用的持续上市准则，遏止「造壳」及「养壳」活动；最后就是收紧反收购规则，防止借壳上市(尤其是涉及壳股公司的)现象。虽然壳股活动只是香港市场的局部现象，但是会削弱投资者信心和损害市场整体质素。现阶段，我们认为有必要将相关指引纳入《上市规则》，并修订有关条文，以便更有效地处理这些问题。」戴林瀚又说：「各项建议针对的是壳股活动，希望可以解决已知的具体问题，而不是限制上市发行人按其业务发展策略正当地拓展业务或实现多元化发展。我们也考虑到了拟修订的持续上市准则对少数发行人可能带来的影响。因此，有关建议给予了这些发行人12个月的过渡期，它们可以在过渡期内采取适当的公司行动以符合修订后的《上市规则》。当新的反收购规则适用于这些建议行动时，我们将灵活处理，冀令发行人可以遵守新《上市规则》有关持续上市责任的合规要求。」《上市规则》建议修订摘要载于附件。此外，联交所刊发关于上市发行人是否适合持续上市的指引信GL9618，已于今天生效。指引信列举在哪些情况下联交所会质疑上市发行人或其业务是否适合继续上市。例如，若联交所怀疑发行人从事业务仅仅为维持上市地位，而非真正营运具有实质的业务，可能会质疑该发行人是否适合上市。戴林瀚并说：「我们亦正检视那些针对已刊发经审核财务报表但其核数师无法表示意见、或提出否定意见的上市发行人的特别规定。我们正研究修订相关的《上市规则》，提高财务资料的质素及可靠度。任何有关修订将设立合适的过渡期，让有关发行人可在过渡期内补救相关审计问题，从而符合新《上市规则》规定。我们计划今年稍后刊发谘询文件征求市场意见。」有关借壳上市、持续上市准则及其他《上市规则》条文修订的谘询文件、问卷；及上市发行人是否适合持续上市的指引信可于香港交易所网站下载。联交所诚邀各界人士就谘询文件所载的建议提出意见。提交回应意见的截止日期为2018年8月31日。 建议摘要(一)有关借壳上市的建议有关建议将联交所规管借壳上市的做法规范化，并施加额外规定，针对性处理特定的问题及借壳交易，包括：新投资者获得发行人实际控制权后，以此作为上市平台收购新业务并规避新上市规定，或发行人将收购活动分拆为一连串小型收购，又或在收购不符合新上市规定的新业务后出售其原有业务等等。 一、反收购交易的定义1、反收购行动 — 原则为本测试 将原则为本测试(见指引信GL7814)编纳成规，并修改其中两项评估准则： 2、反收购行动 — 明确测试保留明确测试并加以修订：反收购规则适用于控制权转变(定义见《收购守则》)起36个月内，向控股股东作出的非常重大收购事项。出售限制的应用在于限制发行人控制权转变(定义见《收购守则》)时，或36个月内进行任何重大出售，除非余下业务或控制权转变后收购的任何资产可符合《上市规则》第8.05条的规定。联交所亦可能对发行人单一最大主要股东变动时，或36个月内进行的重大出售施加这项出售限制。3、透过大规模发行证券进行借壳上市将指引信 GL8415纳编为《上市规则》条文，禁止发行人通过以下方式进行借壳上市：大规模发行证券换取现金，将所得款项用于收购及/或开展远较现有主营业务庞大的新业务。二、收紧反收购行动及极端交易的合规规定有关建议旨在打击市场利用「壳股」公司借壳上市的行为，以及确保收购目标(反收购规则中所指新上市实体)适合上市。收购目标必须适合上市(《上市规则》第8.04条)，必须符合适用于新申请人的业绩记录规定(《上市规则》第8.05条)；而经扩大后的集团须符合所有新上市规定(《上市规则》第8.05条除外)。对于不符合《上市规则》第13.24条的发行人(通常为停牌公司)而言，收购目标以及经扩大后的集团必须各自符合所有新上市规定。将指引信GL7814所载对「极端非常重大交易」的要求正式编纳成规，并将这类交易改称为「极端交易」。「壳股公司」不符合该类别，因此，发行人须符合以下条件(i) 营运规模庞大的主要业务；或(ii) 长时间受一家大企业控制，而收购是业务重组的一部分，不牵涉控制权转变。若反收购行动或极端交易涉及一连串交易及/或安排，发行人须在其上市文件或通函中包括所有收购目标，以及同一连串交易或安排中任何新开展业务的备考收益表。(二)有关持续上市准则的建议持续上市准则的建议修订旨在针对部分发行人的若干特定问题，就是该等发行人仅仅为了维持上市地位而持有大量资产或投资，却未有经营具有实质且长远可行及可持续的业务：1、修订《上市规则》第13.24条 (足够业务运作)规定上市发行人须有足够的业务运作并且拥有相当价值的资产支持其继续上市(而非现行《上市规则》所载须有足够的业务运作或资产)。证券买卖及/或投资活动并不包括在内(《上市规则》第二十一章的投资公司除外)。若上市发行人并非经营具有实质及/或可行及可持续的业务，即不符合《上市规则》第13.24条。2、修订《上市规则》第14.82及 14.83条 (现金资产公司) 修订现金资产公司规则中有关「短期证券」的定义，将容易转换为现金的投资(例如投资上市证券)也包括在内。证券经纪公司的豁免条文只适用于其客户的资产。 3、建议过渡安排 若发行人不符合经修订的持续上市准则，可获12个月的过渡期。反收购规则的建议修订则不设过渡安排，但若发行人进行交易的目的是为了重新遵守新的《上市规则》条文，联交所应用反收购规则时会考虑此因素，以便其重新合规。(三)其他《上市规则》条文修订建议联交所亦建议就下列方面加强《上市规则》规定：证券交易：须予公布交易规定中的收益豁免可应用于证券买卖，但只限适用于由监管机构审慎监督及规管的发行人集团成员公司(指从事银行业务的公司、保险公司或证券公司)所进行的证券买卖；及新增规定，要求发行人在年报内就每一项占其总资产5%或以上的证券投资作详细披露。重大分派未上市资产：将上市决策LD754编纳成规，对规模等同非常重大出售的实物分派加添新的规定，与撤销上市地位所须遵守规定相若。其他有关须予公布或关连交易的事宜规定发行人须(i)在其下一份年报披露其在须予公布交易或关连交易中所收购目标的任何业绩表现保证的结果(不论是否达到所保证的业绩表现)；及(ii)在以下情况下刊发公告：(1)若业绩表现保证条款其后有任何修改；或(2)所收购目标的业绩表现达不到保证水平(此披露规定现时只适用于关连交易)；规定发行人(i)在须予公布的公告内披露交易对手方的身份；及(ii)在关连交易的公告内披露交易对手方及其最终实益拥有人的身份及主要业务概述；修订《上市规则》，清楚表明若计算有关百分比时出现异常，或有关计算结果不适合应用在上市发行人的业务范围内，联交所(或发行人)可使用其认为适合的其他规模测试，就《上市规则》第十四或十四A章评定交易对发行人的重要性。,20180629,29,6,"[]",香港联交所建议修订《上市规则》有关借壳上市、持续上市准则条文,2018
6月28日，国家发改委、商务部发布《外商投资准入特别管理措施(负面清单)(2018年版)》，自今年7月28日起施行。而去年6月28日发布的《外商投资产业指导目录(2017年修订)》中的外商投资准入特别管理措施(外商投资准入负面清单)同时废止，鼓励外商投资产业目录继续执行。新版负面清单由原来的63条减至48条，并推出了一系列重大开放措施。具体来看，新版负面清单大幅扩大服务业开放。其中在金融领域取消银行业外资股比限制，将证券公司、基金管理公司、期货公司、寿险公司的外资股比放宽至51%，2021年取消金融领域所有外资股比限制；在基础设施领域，取消铁路干线路网、电网外资限制；交通运输领域，取消铁路旅客运输公司、国际海上运输、国际船舶代理外资限制；商贸流通领域，取消加油站、粮食收购批发外资限制；文化领域，取消禁止投资互联网上网服务营业场所的规定。汽车行业将取消专用车、新能源汽车外资股比限制，2020年取消商用车外资股比限制，2022年取消乘用车外资股比限制以及合资企业不超过两家的限制。船舶行业取消外资限制，包括设计、制造、修理各环节。飞机行业取消外资限制。近五年来，中国两次修订了《外商投资产业指导目录》，外商投资限制性措施缩减了65%，审批时间缩短了80%以上。这些举措进一步调动外商来华投资的热情。今年15月，发达经济体对华投资增长显著。中国美国商会《2018中国商务环境调查报告》显示，约60%受访企业将中国列为全球三大投资目的地之一，74%的会员企业计划于2018年扩大在华投资。“我国对外资的进一步扩大放开，将有效增加国内企业的市场竞争力，促使国内企业提高工作效率、产品质量、服务水平，降低价格成本，并对我国经济结构转型起到促进作用。”首都经济贸易大学产业经济研究所教授陈及向北京商报记者分析，把国外高水平企业“放”进来，虽然会在一定程度上对本土企业形成压力，但另一方面也会倒逼我国企业去模仿、学习外资、外企的理念、经营模式等。中国世贸组织研究会副会长霍建国也曾表示，我国负面清单不断缩减，符合我们扩大对外开放的大方向，也是落实我国推动高端制造业、高端服务业开放水平提高的重要体现。,20180629,29,6,"[""银行"",""汽车行业""]",新版外商投资负面清单发布,2018
