contents,date,day,month,related,title,year
"国家外汇管理局29日公布数据，2018年5月，我国国际收支口径的国际货物和服务贸易收入14248亿元人民币，支出14416亿元人民币，逆差168亿元人民币，上月为顺差332亿元人民币。其中，货物贸易收入13016亿元人民币，支出11423亿元人民币，顺差1592亿元人民币；服务贸易收入1232亿元人民币，支出2993亿元人民币，逆差1761亿元人民币。按美元计值，2018年5月，我国国际收支口径的国际货物和服务贸易收入2235亿美元，支出2261亿美元，逆差26亿美元。其中，货物贸易收入2041亿美元，支出1792亿美元，顺差250亿美元；服务贸易收入193亿美元，支出469亿美元，逆差276亿美元。中国国际货物和服务贸易(国际收支口径)2018年5月项目按人民币计值(亿元)按美元计值(亿美元)货物和服务贸易差额贷方借方1682614,2482,23514,4162,2611。货物贸易差额贷方借方1,59225013,0162,04111,4231,7922。服务贸易差额1,761276贷方1,232193借方2,9934692.1加工服务差额8914贷方9014借方102.2维护和维修服务差额264贷方376借方1122.3运输差额41866贷方21534借方634992.4旅行差额1,307205贷方23637借方1,5432422.5建设差额112贷方538借方4272.6保险和养老金服务差额345贷方264借方6092.7金融服务差额51贷方162借方1122.8知识产权使用费差额19631贷方295借方225352.9电信、计算机和信息服务差额437贷方16526借方122192.10其他商业服务差额7412贷方35255借方278442.11个人、文化和娱乐服务差额132贷方41借方1732.12别处未提及的政府服务差额416贷方91借方508",20180629,29,06,"[""保险""]",5月国际收支口径国际货物和服务贸易逆差168亿元,2018
微信信用卡还款规则8月1日起调整每笔按0.1%收费腾讯理财通今天发布公告，调整还信用卡功能免费规则。自2018年8月1日起，仅有理财通铂金、黄金会员的信用卡还款手续费继续享受全免政策；“爱定投计划”固定转入500元以上的用户也可以继续享受免费还款服务；其余情况，将对每笔信用卡还款按实际还款金额的0.1%进行收费(手续费金额计算精确到小数点后2位，最低1毛钱)，手续费将于执行还款时一并收取。腾讯理财通今天发布公告，调整还信用卡功能免费规则。自2018年8月1日起，仅有理财通铂金、黄金会员的信用卡还款手续费继续享受全免政策；“爱定投计划”固定转入500元以上的用户也可以继续享受免费还款服务；其余情况，将对每笔信用卡还款按实际还款金额的0.1%进行收费(手续费金额计算精确到小数点后2位，最低1毛钱)，手续费将于执行还款时一并收取。,20180701,01,07,"[]",微信信用卡还款规则8月1日起调整 每笔按0.1%收费,2018
7月1日起，一大波新政刚落地实施。进口汽车啥时下调关税？央行年内第三次降准是在哪一天？券商投行最严内控指引又何时实施？券商投行最严内控指引正式实施；央行年内第三次降准正式实施。(券商中国)7月1日起，一大波新政刚落地实施。进口汽车啥时下调关税？央行年内第三次降准是在哪一天？券商投行最严内控指引又何时实施？关乎金融：券商投行最严内控指引正式实施；央行年内第三次降准正式实施；银行流动性新规引入三个量化监管指标；支付机构网络支付业务7月起断直连……关乎生活：三大运营商取消移动漫游费；全国各地开始调整公积金存缴基数；进口汽车及零部件正式下调关税；降低1449个税目的日用消费品进口关税……关乎工作：收款凭证等可直接作为税前扣除凭证；不合规车辆运输车将禁止通行；全国铁路实行新列车运行图；广州“开四停四”限外政策开始实施……金融篇券商投行最严内控指引正式实施今年3月底出台的《证券公司投资银行类业务内部控制指引》(简称“指引”)将于7月1日正式实施。指引对投行业务的薪酬制度、收费模式、内控人员配置、机构设置等各个环节进行了详细的规定，试图改变投行圈普遍存在“重发展、轻质量”、“重规模、轻风险”、“重前端承做、轻后期督导”的现状。该指引也首提“三道防线”提升内控效率。这三道防线分别是：项目、业务部门；质控部门；内核、合规等部门。证券期货经营机构及其工作人员廉洁从业规定实施《证券期货经营机构及其工作人员廉洁从业规定》于6月29日公布，自公布之日起施行。这与7月起开始实施的新政一起，将对证券业生态带来极大影响。而这一新规的实施，意味着藏身于行业中的各类潜规则将被集中打击，不仅行业和机构要从内控层面防范利益输送，个人也得从廉洁层面避免出现行贿或受贿情形。内地券商获批使用香港机构研报证监会发布《证券基金经营机构使用香港机构证券投资咨询服务暂行规定》，自7月1日起施行。该暂行规定已从4月20日起向社会公开征求意见。主要有三点：一是明确业务模式，允许内地证券公司或子公司将香港机构发布的港股通研究报告转发给客户；二是明确机构资质，三是明确业务规范。银行流动性新规引入三个量化监管指标银保监会曾在5月25日正式发布《商业银行流动性风险管理办法》，该《办法》自2018年7月1日正式实施，与此同时，《商业银行流动性风险管理办法(试行)》(中国银监会令2015年第9号)同时废止。《办法》相比于原有的流动性监管考核，最大的变化在于引入三个新的量化监管指标，再加上现有的流动性比例和流动性覆盖率两项监管指标，对不同资产规模的银行实行不同的监管指标要求。7月1日起养老保险基金中央调剂制度将施行国务院日前印发《关于建立企业职工基本养老保险基金中央调剂制度的通知》(《通知》)，决定建立养老保险基金中央调剂制度，自2018年7月1日起实施。在现行企业职工基本养老保险省级统筹基础上，建立养老保险中央调剂基金，对各省份养老保险基金进行适度调剂，确保基本养老金按时足额发放。通知主要有四点：一、中央调剂基金由各省份养老保险基金上解的资金构成，按照各省份职工平均工资的90%和在职应参保人数作为计算上解额的基数，上解比例从3%起步，逐步提高。二、中央调剂基金实行以收定支，当年筹集的资金按照人均定额拨付的办法全部拨付地方。三、中央调剂基金纳入中央级社会保障基金财政专户，实行收支两条线管理，专款专用，不得用于平衡财政预算。四、现行中央财政补助政策和补助方式不变，省级政府要切实承担确保基本养老金按时足额发放和弥补养老保险基金缺口的主体责任。央行年内第三次降准正式实施央行决定，从2018年7月5日起，下调国有大型商业银行、股份制商业银行、邮政储蓄银行、城市商业银行、非县域农村商业银行、外资银行人民币存款准备金率0.5个百分点。可释放资金约5000亿元，用于支持市场化法治化“债转股”项目，同时撬动相同规模的社会资金参与。支付机构网络支付业务7月起断直连2017年8月，央行支付结算司印发《中国人民银行支付结算司关于将非银行支付机构网络支付业务由直连模式迁移至网联平台处理的通知》。通知表示，自2018年6月30日起，支付机构受理的涉及银行账户的网络支付业务全部通过网联平台处理，也就意味着支付机构网络支付业务从7月1日起断直连。创业投资企业和天使投资个人税收优惠政策财政部、国家税务总局联合印发的《关于创业投资企业和天使投资个人有关税收政策的通知》，将创投和天使税收优惠政策，即创业投资企业和天使投资个人投向种子期、初创期科技型企业，按投资额70%抵扣应纳税所得额的优惠政策，由8个全面创新改革试验地区和苏州工业园区试点推广到全国范围内实施。《通知》明确，天使投资个人所得税政策自2018年7月1日起执行，其他各项政策自2018年1月1日起执行；执行日期前2年内发生的投资，在执行日期后投资满2年，且符合规定条件的，可以适用上述税收政策。民生篇7月起，全国各地公积金可调整每年7月1日，也是全国各地调整住房公积金缴存基数、缴存比例和月缴存限额的日子啦！近期，北京、天津、南京、武汉、福州等各地城市纷纷宣布7月1日开始调整。可通过网点、网站、热线电话、支付宝等方式查询。住房公积金以上一年7月1日至今年6月30日为一个年度单位进行调整。根据你上一年的月平均工资变动情况调整你的公积金缴纳基数。职工和单位住房公积金的缴存比例均不得低于职工上一年度月平均工资的5%，最高不得超过12%。缴存住房公积金的月工资基数，不得高于职工工作地所在设区城市统计部门公布的上一年度职工月平均工资的3倍。收款凭证等可作为税前扣除凭证《企业所得税税前扣除凭证管理办法》将自7月1日起施行。《办法》明确收款凭证、内部凭证、分割单等也可以作为税前扣除凭证，将减轻纳税人的办税负担。进口汽车及零部件降关税从2018年7月1日起，根据国务院关税税则委员会发布的《关于降低汽车整车及零部件进口关税的公告》要求，我国将降低汽车整车及零部件进口关税。将汽车整车税率为25%的135个税号和税率为20%的4个税号的税率降至15%，将汽车零部件税率分别为8%、10%、15%、20%、25%的共79个税号的税率降至6%。将降低1449个税目的日用消费品进口关税国务院关税税则委员会5月31日发布公告，我国将降低1449个税目的日用消费品进口关税。这是继我国相当幅度降低汽车进口关税后，持续扩大开放并满足群众需求的又一重要举措。从今年7月1日起，将服装鞋帽、厨房和体育健身用品等进口关税平均税率由15.9%降至7.1%；将洗衣机、冰箱等家用电器进口关税平均税率由20.5%降至8%；将养殖类、捕捞类水产品和矿泉水等加工食品进口关税平均税率从15.2%降至6.9%；将洗涤用品和护肤、美发等化妆品及部分医药健康类产品进口关税平均税率由8.4%降至2.9%。对挂车减半征收车辆购置税财政部、国家税务总局、工业和信息化部联合发布《关于对挂车减征车辆购置税的公告》，自2018年7月1日至2021年6月30日，对购置挂车减半征收车辆购置税。购置日期按照《机动车销售统一发票》《海关关税专用缴款书》或者其他有效凭证的开具日期确定。7月起不合规车辆运输车将禁止通行5月，交通运输部、公安部、工业和信息化部等五部门联合印发的《车辆运输车治理工作方案》(交办运〔2016〕107号)相关部署，相关车辆必须符合《汽车、挂车及汽车列车外廓尺寸、轴荷及质量限值》的要求，否则从2018年7月1日起全面禁止不合规车辆运输车通行。三大运营商取消移动漫游费6月22日，中国移动、中国联通、中国电信相继发布公告宣布7月1日其取消流量“漫游”费。所谓流量“漫游”费，实际上指的是本省份或者本地的流量资费，和全国的一个流量资费的差异。取消流量“漫游”费，就是取消全国流量和本地流量资费的差别。今年的政府工作报告曾提出，加大网络提速降费力度，实现高速宽带城乡全覆盖，扩大公共场所免费上网范围，明显降低家庭宽带、企业宽带和专线使用费，取消流量“漫游”费，移动网络流量资费年内至少降低30%。全国铁路实行新列车运行图据中国铁路总公司消息，自7月1日起，全国铁路将实行新的列车运行图，16辆长编组“复兴号”动车组首次投入运营。调图后，全国铁路“复兴号”动车组日开行数量将由现在的114.5对增加到170.5对，可通达23个直辖市、省会城市和自治区首府。中国铁路总公司有关负责人介绍，新的列车运行图实施后，长编组“复兴号”动车组计划在京沪间每日投入运行3列，开行“复兴号”动车组列车6趟，车次分别为上海虹桥至北京南G2/3次、G10/11次、G118/149次。后续将安排16辆长编组“复兴号”动车组在京广高铁、沪昆高铁等线路上开行。高等教育学历学位认证取消服务收费自7月1日起，全面取消国内高等教育学历学位认证服务收费。认证服务收费取消后，已经在高校学生学籍学历信息管理系统和学位信息管理系统相关数据库中注册的学历学位，原则上实行网上查询和电子认证，尚未完成电子注册的学历学位继续通过人工核查提供书面认证。地方篇广州：非广州号牌“开四停四”正式实施7月1日起，广州将对异地牌照车辆实行“开四停四”管理措施，即非广州市籍中小客车驶入广州市中心区连续行驶时间最长不得超过4天(自然日)，再次驶入须间隔4天(自然日)以上。这项规定的首个有效期将为5年。管控区域包括广州市天河区、荔湾区、越秀区、海珠区以及白云区的大部分地区。对于违反管理措施的行为，将对驾驶员每次处以200元并扣3分的处罚，实施后第一个月为执法过渡期。北京：7月起开“黑巡游车”最高罚5万元7月1日起，《北京市查处非法客运若干规定》将实施。根据新规，从事非法客运人员的违法信息将纳入本市信用信息系统。相较以往，新规针对非法客运治理明确了对“黑车”可以“扣押”；对“克隆出租车”“黑摩的”可以没收车辆；对从事两次以上非法客运的人员可以暂扣驾驶证3到6个月；对“黑巡游车”罚款额度从5000元至2万元提高到1万元至5万元等。吉林：首部黑土地保护地方法规正式施行《吉林省黑土地保护条例》(《条例》)将于2018年7月1日起正式施行。该条例是我国首部黑土地保护地方性法规。《条例》规定，县级以上人民政府应当将黑土地保护工作纳入国民经济和社会发展规划，将黑土地保护经费列入财政预算；黑土地保护实行督察制度；对黑土地保护不力的地区，由省人民政府或者其确定的监督管理部门约谈该地区人民政府的主要负责人，约谈情况应当向社会公开；县级以上人民政府应当加强黑土地违法犯罪活动的行政执法与司法联动。福建：发布突发事件应对办法为了预防和减少突发事件的发生，控制、减轻和消除突发事件引起的严重社会危害，规范突发事件应对活动，近日，福建省发布了《福建省突发事件应对办法》，自2018年7月1日起施行。山东：为古树名木划“保护圈”山东省政府近日印发的《山东省古树名木保护办法》(《办法》)将自2018年7月1日起施行。《办法》对古树名木的概念、分级认定及保护措施做了明确规定，按照古树级别分别划定了3米、2米、1米的“保护圈”，在保护范围内挖坑、点火、倒垃圾等都要承担法律责任。,20180701,01,07,"[]",7月1日起至少20条新规实施！这些金融新政和民生利好都与你有关,2018
截至今日，基金公司披露了6月底各只基金(除了QDII和FOF之外)规模情况，基金公司最新规模情况浮出水面。虽然遭到严格监管，但货币市场基金依然成为上半年公募基金规模增长的最主要，多家基金公司依靠货基取得规模大幅增长。在支付宝平台余额宝接入更多货币基金之后，天弘余额宝货基规模出现缩水，二季度缩水超过2350亿份，而新增接入的5只货币基金规模大幅增长近4000亿份。不计算货币基金，易方达基金公募管理规模继续排名第一。非货币规模比拼易方达基金继续排名第一根据东方财富Choice数据显示，截至6月底，共有15家基金公司非货币基金管理规模超过1000亿元大关(交银施罗德基金接近1000亿元，需要待QDII规模更新)，其中易方达基金非货币规模达到2883亿元，继续排名第一。中银基金以2705亿元非货币公募规模排名第二，两者差距不到180亿元。广发基金以2344亿元非货币规模排名第三位。此外，汇添富基金、华夏基金和嘉实基金非货币公募规模也都超过2000亿元，博时基金、南方基金、招商基金和建信基金非货币规模也位居前十。这些巨头们非货币规模的座次最终如何，还要待QDII和FOF规模披露后才会确定，由于一些公司之间非货币规模差距较小，更新后的规模和座次可能有所变动。货币基金再成增长利器17家公司二季度规模增逾百亿二季度股市急转直下，偏股基金发行迅速冰封，整体规模下滑。而处于严格监管之下的货币市场基金再度成为基金公司规模增长的利器。据资讯统计，包括货币基金在内，二季度共有17家基金公司单季度规模增长超过100亿元，博时基金、华安基金、建信基金、中欧基金和国泰基金规模增长最为强劲，二季度分别增长1158亿元、850亿元、658亿元、628亿元和624亿元。这些公司之所以能取得强势增长，多依靠货币基金拉动。记者发现，上述五家公司中，博时基金、华安基金、中欧基金和国泰基金均在二季度有货币基金接入余额宝，从而在短时间内带来极大规模增量。5月4日首批新接入余额宝的博时现金收益货币A和中欧滚钱宝货币A一季末规模分别只有31.52亿元和48.62亿元，到了二季末则分别猛增至1467亿元和685亿元，短短两个月分别大增1436亿元和636亿元。其他接入余额宝的华安、国泰和景顺长城旗下货基也有迅猛增长。支付宝平台余额宝的导流作用可见一斑。而作为最初对接的唯一一只货币基金，天弘余额宝货基二季度出现2351亿元规模缩水，创出季度缩水绝对规模之最。分化加剧多家公司二季度规模缩水达百亿二季度基础市场不佳，发行困难，一些基金公司规模出现较大规模缩水。除了因天弘余额宝规模缩水导致整体规模下降超2500亿元的天弘基金之外，还有多家基金单季度规模缩水达到了100亿元，包括新疆前海联合基金、浦银安盛基金、上投摩根基金、中加基金和宝盈基金等，这些公司一些属于委外资金撤离导致规模大跌，一些则是由于货币基金规模缩水较多造成。,20180702,02,07,"[""景顺"",""东方财富""]",基金年中规模出炉 货基推动部分公司规模猛增,2018
2018年已经过去一半，今年上半年资本市场的多项数据出炉。A股总体表现不佳，上证综指、深证成指、中小板指和创业板指累计下跌13.90%、15.04%、14.26%和8.33%。IPO方面，上半年有118家IPO企业接受了发审委的审核，其中58家企业成功过会，过会率达49.15%，为历年同期的最低值。新增IPO申报企业共108家，同比下降了35.57%。上半年公募基金交出的中考成绩喜忧参半。固收类产品整体表现较好，标准债券型和普通债券型基金平均收益达到2.94%和1.71%，货币市场基金上半年也获得1.98%的收益。权益类产品整体表现不佳，标准股票型基金和混合偏股型基金分别下跌了9.75%和8.78%。期货市场方面，上半年全国期货市场累计成交量约为14.05亿手，累计成交额约为96.10万亿元，同比分别下降4.93%和增长11.86%。不过商品期货的整体走势分化较为严重，1—6月沪镍价格上涨近20%，天然橡胶则下跌超过25%。A股：上半年表现不佳统计数据显示，上半年119个交易日中，上证综指、深证成指、中小板指和创业板指分别累计下跌13.90%、15.04%、14.26%和8.33%，在全球主要市场中处于垫底位置。截至6月29日收盘，沪深两市总市值为55.95万亿元，较2017年底的63.19万亿元缩水7.24万亿元。市场成交方面，日均成交金额为4385.83亿元，5月以来呈现明显萎缩态势。来自交易所的数据显示，目前沪市上市公司的平均市盈率为14.06倍，深市主板、中小板和创业板的平均市盈率分别为17.12倍、29.4倍和39.99倍。另外随着A股市场纳入MSCI，今年上半年，外资大量流入A股。统计数据显示，今年以来沪港通累计净流入资金854.79亿元，深港通累计净流入资金747.06亿元。IPO:监管层严把发行质量关截至2018年6月30日，共118家IPO企业接受了发审委的审核，欲登陆A股市场，其中58家企业成功过会，过会率达49.15%。上半年A股市场IPO企业的过会率创下历史最低，比近年上半年过会率最低的2017年下降逾三成，比近年上半年过会率最高的2016年下降逾四成。此外，2018年上半年A股市场新增IPO申报企业的数量开始大幅下降。Choice金融终端显示，2018年上半年A股新增IPO申报企业共108家，而同期2017年上半年A股新增IPO申报企业数量为173家，今年同比下降了35.57%。在亮丽业绩不再是企业上市“护身符”的当下，发审委更加注重企业毛利率异常、大客户依赖症等更为细化的问题。业内人士认为，今年下半年，IPO发行节奏和数量可能将与上半年保持大体一致，而监管层依旧会严把新股发行质量关。另外，A股和港股对新经济企业上市的支持力度加大，多项政策助力新经济企业登陆资本市场。6月6日晚间，证监会发布《存托凭证发行与交易管理办法》等配套规则，明确存托凭证的法律适用和基本监管原则，并对存托凭证的发行、上市、交易、信息披露制度等作出具体安排。基金：偏股基金整体惨淡债基货基最赚钱上半年公募基金交出的中考成绩喜忧参半。固收类产品整体表现较好，标准债券型和普通债券型基金平均收益达到2.94%和1.71%，货币市场基金上半年也获得1.98%的收益。受到基础市场震荡影响，权益类产品整体表现不佳，标准股票型基金和混合偏股型基金分别下跌了9.75%和8.78%，但也不乏涨势突出的“牛基”。在A股市场结构性分化行情中，医药股一枝独秀，带动相关重仓基金业绩领先。相对来说，QDII基金业绩整体表现超过国内的权益类基金。银河证券数据显示，QDII股票型基金(A类)、(非A类)上半年平均跌幅为2.2%、3.94%。期货：走势分化较为严重中期协最新统计显示，今年上半年全国期货市场累计成交量约为14.05亿手，累计成交额约为96.10万亿元，同比分别下降4.93%和增长11.86%。根据统计数据，6月份全国期货市场交易规模较5月份有所下降，以单边计算，当月全国期货市场成交量约为2.54亿手，成交额约为18.61万亿元，同比分别下降10.62%和增长22.25%，环比分别下降11.44%和9.28%。今年上半年国内商品期货的整体走势分化较为严重。据中期协发布的1—6月各个期货品种的交易情况数据来看，沪镍价格上涨近20%，天然橡胶下跌超过25%。另外，受到供给侧改革及环保等政策的影响，黑色系品种的波动最为剧烈。,20180702,02,07,"[]",资本市场年终盘点：关键词是“分化”,2018
6月29日，中国人民银行办公厅发布关于支付机构客户备付金全部集中交存有关事宜的通知。通知明确，自2018年7月9日起，按月逐步提高支付机构客户备付金集中交存比例，到2019年1月14日实现100%集中交存。交存时间为每月第二个星期一(遇节假日顺延)，交存基数为上一个月客户备付金日均余额。跨境人民币备付金账户、基金销售结算专用账户、外汇备付金账户余额暂不计入交存基数。通知指出，为满足支付机构特定业务需求，支付机构可以在备付金银行持有相关业务专用账户。一是开展跨境人民币业务的支付机构，可以持有1个跨境人民币备付金账户，办理业务过程中，应遵守人民银行跨境人民币业务有关规定。二是提供基金销售支付服务的支付机构，可以持有1个基金销售结算专用账户，办理业务过程中，应遵守中国证券监督管理委员会有关规定。三是获准办理“预付卡发行与受理”业务的支付机构，可以持有1个备付金账户。该账户只能用于收取客户的购卡、充值等资金，账户内资金应于每个工作日大额支付系统业务截止前全部交存至人民银行“备付金集中存管账户”。四是外汇备付金账户的开立和使用，执行国家外汇管理局现行规定。值得注意的是，除上述跨境人民币备付金账户、基金销售结算专用账户、预付卡备付金账户和外汇备付金账户外，支付机构应于2019年1月14日前注销在商业银行的其余备付金账户。,20180630,30,06,"[""银行""]",央行：将按月提高支付机构客户备付金集中交存比例,2018
7月2日，中国银行间市场交易商协会公布的初步统计数据显示，6月，债务融资工具发行量约3400亿元，环比增长约400亿元；截至6月底，债务融资工具存量约9.19万亿元，市场规模保持稳健增长态势；6月以来未出现新增违约主体，债务融资工具信用风险总体可控。从风险状况来看，6月份债务融资工具无新增违约主体，仅有上海华信两期债项延续违约，违约规模22.85亿元，债务融资工具信用风险总体可控，债券市场预期趋于平稳。从发行总体情况来看，2018年6月，债务融资工具持续发力支持实体企业融资，市场规模保持合理增长。6月发行金额约3400亿元，较5月份数据上升400亿元左右，债务融资工具发行保持平稳节奏。据初步统计，6月份约有3000亿元债券偿付本金，当月净融资规模约400亿元，积极支持实体经济再融资。6月末债务融资工具余额达9.19万亿元，5月末为9.15万亿元。从发行结构特点看，不同行业、地区的企业发行情况有不同程度回暖。6月份累计共有19个行业、21个地区的207家企业发行债务融资工具，能源、金属、批发零售贸易等行业发行金额均实现近三成的环比涨幅。地区分布方面，西部十二省发行金额360亿元，环比涨幅接近七成，中部六省发行金额380亿元，环比涨幅接近四成。从利率水平来看，6月份债务融资工具利率水平缓慢上行，企业融资成本保持平稳。6月以来，债务融资工具收益率较5月继续震荡上行7个基点。定向降准公告以来，十年期国债收益率下行5个基点，债务融资工具平均下行3个基点。截至6月28日，AAA评级一年期品种收益率为4.60%。,20180702,02,07,"[""中国银行""]",交易商协会：6月份债务融资工具无新增违约主体,2018
6月30日，国家统计局服务业调查中心和中国物流与采购联合会发布的中国采购经理指数显示，6月综合采购经理指数产出指数为54.4%，低于上月0.2个百分点，仍高于上半年均值0.3个百分点，继续位于临界点以上，表明我国企业当期生产经营活动总体延续平稳较快的扩张态势。其中，构成综合采购经理指数产出指数的制造业生产指数为53.6%，比上月回落0.5个百分点；非制造业商务活动指数为55%，比上月上升0.1个百分点。指数仍高于上半年均值数据显示，6月中国制造业采购经理指数为51.5%，比上月回落0.4个百分点，仍高于上半年均值0.2个百分点，制造业总体继续保持扩张态势。从企业规模看，大型企业制造业采购经理指数为52.9%，比上月回落0.2个百分点，保持在临界点之上；中型企业制造业采购经理指数为49.9%，比上月下降1.1个百分点，落至临界点以下；小型企业制造业采购经理指数为49.8%，比上月回升0.2个百分点，仍低于临界点。从分类指数看，在构成制造业采购经理指数的5个分类指数中，生产指数、新订单指数和供应商配送时间指数高于临界点，原材料库存指数和从业人员指数低于临界点。中国物流信息中心分析师文韬指出，6月份数据呈现出几方面特点：一是国内供需均衡；二是进出口增速回落；三是大小企业生产经营活动相对稳定；四是新旧动能转换加快；五是市场价格继续上升；六是市场预期有所波动。文韬认为，今年上半年我国经济运行基本平稳，产业结构优化继续深入。供给侧结构性改革与经济韧性已经构成相互促进的正向循环，为加速推进经济高质量发展提供了充沛的空间与动力。文韬表示，从近期数据来看，供需增速趋缓，实体经济成本偏高。由于贸易摩擦升级，国际贸易环境有所恶化，进出口也趋于回落，对此应引起关注。但巨大的内需增长潜力、完善的宏观调控政策工具，以及供给侧结构性改革深入推进释放的红利，将有效对冲经济运行中不确定性因素的影响，下半年经济平稳运行仍具有基础。经营活动稳健数据显示，6月非制造业商务活动指数为55%，比上月上升0.1个百分点，高于上半年均值0.2个百分点，非制造业总体保持平稳向好的发展势头。从行业大类看，铁路运输业、航空运输业、货币金融服务等行业商务活动指数均位于60%以上的高位景气区间，业务总量实现快速增长。道路运输业、资本市场服务、居民服务及修理业等行业的商务活动指数低于临界点，业务总量有所回落。建筑业商务活动指数为60.7%，扩张步伐有所加快。中国物流与采购联合会副会长蔡进认为，6月份商务活动指数升至55%，连续四个月小幅上升，建筑业活动的增速回升与服务业活动的持续活跃共同推进非制造业稳中趋好。价格指数方面，6月投入品价格指数为53.5%，比上月回落0.7个百分点，高于临界点；销售价格指数为51.1%，比上月上升0.5个百分点，位于临界点以上。蔡进分析称，投入品价格指数和销售价格指数的一降一升，反映出企业成本压力有所缓解，有助于企业效益改善。中国物流信息中心经济师武威表示，总体来看，上半年市场运行稳健，企业经营稳定，市场活力增强，非制造业稳中趋好的发展趋势没有改变。受基础建设投资增速回落影响，建筑业需求增速有所放缓，导致市场需求增速有所回落，但服务业需求增势稳定。在武威看来，下半年，在服务业持续稳定的带动下，非制造业具备继续稳健运行的基础。未来，以消费升级为导向，结合创新驱动，培育内生动力应是经济发展的重要方向。,20180702,02,07,"[""国际贸易""]",数据平稳 企业经营呈扩张态势,2018
记者近日获悉，为更好落实荆门市东宝区委、区政府相关会议精神，有效治理固体废弃物随意倾倒抛撒问题，着力打好“三大攻坚战”，6月8日晚，东宝工业园区管委会闻风而动，当即召开环境治理与保护紧急会议，成立专班、明确责任，筑牢筑实“三道防线”、抓实抓细相关措施。筑牢思想防线。园区管委会不断加强环境保护宣传力度，分企业服务中心、安全生产管理办公室两条线对企业开展环境保护教育，通过书面通知、网络宣传等形式，不断提高企业环境保护意识。村“两委”干部迅速行动，逐一入户宣传建筑垃圾、生活垃圾处置办法和地点，并在园区主要道路路口设置警示宣传牌，标明“禁止随意倾倒固体废弃物，违者重罚”等字样，让群众看得清楚、听得进去、记得明白。筑牢监管防线。聚焦重点区域，对园区207国道复线、泉水大道、长兴大道、荆襄大道等7条主干道路，每条道路指定2名干部(管委会1名、村1名)，每天从早上7点到晚上10点，负责对区域内固体废弃物进行巡查、监督和清理，做到问题及时发现、情况及时报告、污染及时处罚、固废及时清理。筑牢制度防线。主动与区住建局、环保局、城管局联系，制定奖励和处罚措施，以罚代管、以罚促管，切实遏制不法行为。充分发动群众力量，依靠群众监督举报，组建“环境保护监督群”，凡主动举报在园区范围内随意倾倒固体废弃物的，奖励200元；凡现场发现违法倾倒废弃物的，扣人扣车，并依据《中华人民共和国固体废物污染环境防治法》从严处罚，达到了“处罚一个、警醒一片”的效果。,20180629,29,06,"[]",荆门东宝工业园区打好污染防治攻坚战,2018
货币政策微调有望逐步修复市场信心中国人民银行货币政策委员会2018年第二季度(总第81次)例会于6月27日在北京召开。对比2018年二季度例会报告与2017年四季度例会报告出现了较大变化，但基本延续了一季度货币政策执行报告的判断与思路。会议分析了国内外经济金融形势。内容上，进一步确认货币将边际趋松，对流动性的表态更趋温和。（北京晨报）中国人民银行货币政策委员会2018年第二季度(总第81次)例会于6月27日在北京召开。对比2018年二季度例会报告与2017年四季度例会报告出现了较大变化，但基本延续了一季度货币政策执行报告的判断与思路。会议分析了国内外经济金融形势。内容上，进一步确认货币将边际趋松，对流动性的表态更趋温和。具体为：由“合理稳定”到“合理充裕”；对供给总闸门由去年四季度的“切实管住”到今年一季度的“管住”再到二季度的“管好”；对货币信贷和社会融资规模由“保持合理增长”到“引导合理增长”。对去杠杆的表述同样趋于温和，由“助力去杠杆和防范化解金融风险”到“把握好结构性去杠杆的力度和节奏”，不再提“有效控制宏观杠杆率”。对国内外经济金融形势判断更加丰富，首次提出“外贸依存度显著下降，应对外部冲击的能力增强”，且由“国际金融市场存在风险隐患”到“国际经济金融形势更加错综复杂，面临一些严峻挑战和不确定性”。我们认为，当前市场风险偏好可能已经降至阶段性低点，货币政策的结构性变化和预期管理，有望逐步修复市场信心。在引导表外回归表内的过程中，未来降准仍有空间。,20180702,02,07,"[""银行""]",货币政策微调 有望逐步修复市场信心,2018
